index,filename,dimensions,format
379,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b8_tnt01_d.dds,256x256,BC7_UNORM
382,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_d1_flor1_n.dds,512x512,BC3_UNORM
382,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_d1_flor1_n.dds,512x512,BC7_UNORM
384,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_avis1_d.dds,1024x512,BC1_UNORM
384,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_avis1_d.dds,1024x512,BC7_UNORM
385,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_flag1_d.dds,512x512,BC1_UNORM
385,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_flag1_d.dds,512x512,BC7_UNORM
387,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_wyve1_d.dds,1024x1024,BC1_UNORM
387,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m1_wyve1_d.dds,1024x1024,BC7_UNORM
388,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m2_drgn2_d.dds,1024x2048,BC1_UNORM
388,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_m2_drgn2_d.dds,1024x2048,BC7_UNORM
389,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_p0_kowe3_d.dds,1024x512,BC1_UNORM
389,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_p0_kowe3_d.dds,1024x512,BC7_UNORM
391,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_p2_tree1_d.dds,512x1024,BC1_UNORM
391,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_p2_tree1_d.dds,512x1024,BC7_UNORM
395,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t0_ryuh2_n.dds,1024x1024,BC3_UNORM
395,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t0_ryuh2_n.dds,1024x1024,BC7_UNORM
399,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_cry01_n.dds,1024x1024,BC3_UNORM
399,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_cry01_n.dds,1024x1024,BC7_UNORM
402,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_ice07_n.dds,1024x1024,BC3_UNORM
402,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_ice07_n.dds,1024x1024,BC7_UNORM
404,6-3\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_iwa01_n.dds,1024x1024,BC3_UNORM
404,7-0\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_t1_iwa01_n.dds,1024x1024,BC7_UNORM
