index,filename,dimensions,format
524,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_d.dds,2048x2048,BC1_UNORM
525,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_n.dds,1024x1024,BC1_UNORM
525,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_n.dds,2048x2048,BC1_UNORM
526,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_d.dds,1024x1024,BC1_UNORM
526,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_d.dds,2048x2048,BC1_UNORM
527,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_n.dds,1024x1024,BC3_UNORM
527,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_n.dds,2048x2048,BC7_UNORM
530,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal2a_d.dds,512x512,BC1_UNORM
530,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal2a_d.dds,1024x1024,BC1_UNORM
531,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal2a_n.dds,512x512,BC1_UNORM
531,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal2a_n.dds,1024x1024,BC1_UNORM
532,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal3a_d.dds,1024x1024,BC1_UNORM
532,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal3a_d.dds,2048x2048,BC1_UNORM
533,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal3a_n.dds,1024x1024,BC1_UNORM
533,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal3a_n.dds,2048x2048,BC1_UNORM
534,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal4a_d.dds,512x512,BC1_UNORM
534,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal4a_d.dds,1024x1024,BC1_UNORM
535,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal4a_n.dds,512x512,BC1_UNORM
535,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal4a_n.dds,1024x1024,BC1_UNORM
536,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal5a_d.dds,512x512,BC1_UNORM
536,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal5a_d.dds,1024x1024,BC1_UNORM
537,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal5a_n.dds,512x512,BC1_UNORM
537,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_wal5a_n.dds,1024x1024,BC1_UNORM
538,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1a_d.dds,512x512,BC1_UNORM
538,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1a_d.dds,1024x1024,BC1_UNORM
539,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1a_n.dds,512x512,BC3_UNORM
539,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1a_n.dds,1024x1024,BC7_UNORM
540,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1b_d.dds,512x512,BC1_UNORM
540,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t1_grn1b_d.dds,1024x1024,BC1_UNORM
541,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn2a_d.dds,512x512,BC1_UNORM
541,7-0\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn2a_d.dds,1024x1024,BC1_UNORM
542,6-3\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t2_grn2a_n.dds,512x512,BC1_UNORM
