index,filename,dimensions,format
578,6-3_match\bgcommon\hou\craft\bil\05\0001\texture\crest_dummy_d.dds,128x128,BC3_UNORM
578,7-0_match\bgcommon\hou\craft\bil\05\0001\texture\crest_dummy_d.dds,128x128,BC1_UNORM
583,6-3_match\bgcommon\hou\craft\bil\05\0002\texture\crest_dummy_d.dds,128x128,BC3_UNORM
583,7-0_match\bgcommon\hou\craft\bil\05\0002\texture\crest_dummy_d.dds,128x128,BC1_UNORM
586,6-3_match\bgcommon\hou\craft\bil\05\0003\texture\crest_dummy_d.dds,128x128,BC3_UNORM
586,7-0_match\bgcommon\hou\craft\bil\05\0003\texture\crest_dummy_d.dds,128x128,BC1_UNORM
589,6-3_match\bgcommon\hou\craft\bil\05\0004\texture\crest_dummy_d.dds,128x128,BC3_UNORM
589,7-0_match\bgcommon\hou\craft\bil\05\0004\texture\crest_dummy_d.dds,128x128,BC1_UNORM
592,6-3_match\bgcommon\hou\craft\bil\05\0005\texture\crest_dummy_d.dds,128x128,BC3_UNORM
592,7-0_match\bgcommon\hou\craft\bil\05\0005\texture\crest_dummy_d.dds,128x128,BC1_UNORM
599,6-3_match\bgcommon\hou\craft\bil\05\0008\texture\crest_dummy_d.dds,128x128,BC3_UNORM
599,7-0_match\bgcommon\hou\craft\bil\05\0008\texture\crest_dummy_d.dds,128x128,BC1_UNORM
602,6-3_match\bgcommon\hou\craft\bil\05\0009\texture\crest_dummy_d.dds,128x128,BC3_UNORM
602,7-0_match\bgcommon\hou\craft\bil\05\0009\texture\crest_dummy_d.dds,128x128,BC1_UNORM
603,6-3_match\bgcommon\hou\craft\bil\05\0009\texture\osg_t4_m0009_0a_d.dds,256x256,BC1_UNORM
603,7-0_match\bgcommon\hou\craft\bil\05\0009\texture\osg_t4_m0009_0a_d.dds,256x256,BC7_UNORM
605,6-3_match\bgcommon\hou\craft\bil\05\0010\texture\crest_dummy_d.dds,128x128,BC3_UNORM
605,7-0_match\bgcommon\hou\craft\bil\05\0010\texture\crest_dummy_d.dds,128x128,BC1_UNORM
608,6-3_match\bgcommon\hou\craft\bil\05\0011\texture\crest_dummy_d.dds,128x128,BC3_UNORM
608,7-0_match\bgcommon\hou\craft\bil\05\0011\texture\crest_dummy_d.dds,128x128,BC1_UNORM
615,6-3_match\bgcommon\hou\craft\bil\05\0014\texture\crest_dummy_d.dds,128x128,BC3_UNORM
615,7-0_match\bgcommon\hou\craft\bil\05\0014\texture\crest_dummy_d.dds,128x128,BC1_UNORM
617,6-3_match\bgcommon\hou\craft\bil\05\0015\texture\crest_dummy_d.dds,128x128,BC3_UNORM
617,7-0_match\bgcommon\hou\craft\bil\05\0015\texture\crest_dummy_d.dds,128x128,BC1_UNORM
619,6-3_match\bgcommon\hou\craft\bil\05\0016\texture\crest_dummy_d.dds,128x128,BC3_UNORM
619,7-0_match\bgcommon\hou\craft\bil\05\0016\texture\crest_dummy_d.dds,128x128,BC1_UNORM
621,6-3_match\bgcommon\hou\craft\bil\05\0017\texture\crest_dummy_d.dds,128x128,BC3_UNORM
621,7-0_match\bgcommon\hou\craft\bil\05\0017\texture\crest_dummy_d.dds,128x128,BC1_UNORM
623,6-3_match\bgcommon\hou\craft\bil\06\0001\texture\orf_t4_m0001_0a_d.dds,256x256,BC3_UNORM
623,7-0_match\bgcommon\hou\craft\bil\06\0001\texture\orf_t4_m0001_0a_d.dds,256x256,BC7_UNORM
625,6-3_match\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_d.dds,256x256,BC3_UNORM
625,7-0_match\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_d.dds,256x256,BC7_UNORM
627,6-3_match\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_d.dds,256x256,BC3_UNORM
627,7-0_match\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_d.dds,256x256,BC7_UNORM
629,6-3_match\bgcommon\hou\craft\bil\06\0004\texture\orf_t4_m0004_0a_d.dds,256x256,BC3_UNORM
629,7-0_match\bgcommon\hou\craft\bil\06\0004\texture\orf_t4_m0004_0a_d.dds,256x256,BC7_UNORM
631,6-3_match\bgcommon\hou\craft\bil\06\0005\texture\orf_t4_m0005_0a_d.dds,256x256,BC3_UNORM
631,7-0_match\bgcommon\hou\craft\bil\06\0005\texture\orf_t4_m0005_0a_d.dds,256x256,BC7_UNORM
636,6-3_match\bgcommon\hou\craft\bil\06\0005\texture\_orf_t4_m0005_0c_d.dds,256x256,BC1_UNORM
636,7-0_match\bgcommon\hou\craft\bil\06\0005\texture\_orf_t4_m0005_0c_d.dds,256x256,BC7_UNORM
639,6-3_match\bgcommon\hou\craft\bil\07\0001\texture\owl_t4_m0001_0a_d.dds,512x512,BC3_UNORM
639,7-0_match\bgcommon\hou\craft\bil\07\0001\texture\owl_t4_m0001_0a_d.dds,512x512,BC7_UNORM
671,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0c_d.dds,512x512,BC3_UNORM
671,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0c_d.dds,512x512,BC7_UNORM
683,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0i_d.dds,128x128,BC3_UNORM
683,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0i_d.dds,128x128,BC7_UNORM
687,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0l_d.dds,512x512,BC3_UNORM
687,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0l_d.dds,512x512,BC7_UNORM
714,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3a_d.dds,512x512,BC3_UNORM
714,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3a_d.dds,512x512,BC7_UNORM
715,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3b_d.dds,1024x1024,BC3_UNORM
715,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3b_d.dds,1024x1024,BC7_UNORM
716,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3c_d.dds,512x512,BC3_UNORM
716,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3c_d.dds,512x512,BC7_UNORM
718,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4a_n.dds,512x512,BC1_UNORM
718,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4a_n.dds,512x512,BC7_UNORM
758,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4v_d.dds,256x256,BC3_UNORM
758,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4v_d.dds,256x256,BC7_UNORM
759,6-3_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4w_d.dds,256x256,BC3_UNORM
759,7-0_match\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_4w_d.dds,256x256,BC7_UNORM
