index,filename,dimensions,format
140,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_grs01_d.dds,1024x1024,BC1_UNORM
141,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt01_d.dds,256x512,BC1_UNORM
141,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt01_d.dds,256x512,BC1_UNORM
142,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt01_n.dds,256x512,BC1_UNORM
142,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt01_n.dds,256x512,BC1_UNORM
145,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt03_n.dds,128x256,BC1_UNORM
145,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_a0_plt03_n.dds,128x256,BC1_UNORM
146,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0001_n.dds,512x1024,BC1_UNORM
146,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0001_n.dds,512x1024,BC1_UNORM
147,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0004_n.dds,256x256,BC1_UNORM
147,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0004_n.dds,256x256,BC1_UNORM
148,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0005_n.dds,256x256,BC1_UNORM
148,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_u0_g0005_n.dds,256x256,BC1_UNORM
149,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v0_stc01_n.dds,512x512,BC1_UNORM
149,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v0_stc01_n.dds,512x512,BC1_UNORM
150,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_met01_n.dds,256x256,BC1_UNORM
150,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_met01_n.dds,256x256,BC1_UNORM
152,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net01_n.dds,256x256,BC1_UNORM
152,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net01_n.dds,256x256,BC1_UNORM
154,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_n.dds,256x256,BC1_UNORM
154,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_net02_n.dds,256x256,BC1_UNORM
155,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_rop01_d.dds,32x256,BC1_UNORM
155,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_rop01_d.dds,32x256,BC1_UNORM
156,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_rop01_n.dds,32x256,BC1_UNORM
156,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_rop01_n.dds,32x256,BC1_UNORM
159,6-3\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wod02_d.dds,512x256,BC1_UNORM
159,7-0\bg\ex1\01_roc_r2\dun\r2d3\texture\r2d3_v1_wod02_d.dds,512x256,BC1_UNORM
162,6-3\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_ligh1_d.dds,256x512,BC1_UNORM
162,7-0\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_ligh1_d.dds,256x512,BC1_UNORM
163,6-3\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_wood1_d.dds,1024x1024,BC1_UNORM
163,7-0\bg\ex1\01_roc_r2\evt\r2e1\texture\r2e1_a1_wood1_d.dds,1024x1024,BC1_UNORM
165,6-3\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_alta1_d.dds,1024x1024,BC1_UNORM
165,7-0\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_alta1_d.dds,1024x1024,BC1_UNORM
166,6-3\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_chan1_d.dds,256x512,BC1_UNORM
166,7-0\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_chan1_d.dds,256x512,BC1_UNORM
167,6-3\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_chan1_n.dds,256x512,BC1_UNORM
167,7-0\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_chan1_n.dds,256x512,BC1_UNORM
168,6-3\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_char1_d.dds,512x512,BC1_UNORM
168,7-0\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_char1_d.dds,512x512,BC1_UNORM
169,6-3\bg\ex1\01_roc_r2\evt\r2e2\texture\r2e2_a1_char3_d.dds,256x512,BC1_UNORM
