index,filename,dimensions,format
152,6-3_output\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0b_d.dds,256x256,BC3_UNORM
152,7-0_output\bgcommon\hou\craft\bil\04\0008\texture\fnc_t4_m0008_0b_d.dds,256x256,BC7_UNORM
157,6-3_output\bgcommon\hou\craft\bil\05\0002\texture\osg_t4_m0002_0a_s.dds,256x256,BC3_UNORM
157,7-0_output\bgcommon\hou\craft\bil\05\0002\texture\osg_t4_m0002_0a_s.dds,256x256,BC7_UNORM
159,6-3_output\bgcommon\hou\craft\bil\05\0003\texture\osg_t4_m0003_0a_s.dds,256x256,BC3_UNORM
159,7-0_output\bgcommon\hou\craft\bil\05\0003\texture\osg_t4_m0003_0a_s.dds,256x256,BC7_UNORM
161,6-3_output\bgcommon\hou\craft\bil\05\0004\texture\osg_t4_m0004_0a_s.dds,256x256,BC3_UNORM
161,7-0_output\bgcommon\hou\craft\bil\05\0004\texture\osg_t4_m0004_0a_s.dds,256x256,BC7_UNORM
174,6-3_output\bgcommon\hou\craft\bil\06\0001\texture\orf_t4_m0001_0a_d.dds,256x256,BC3_UNORM
174,7-0_output\bgcommon\hou\craft\bil\06\0001\texture\orf_t4_m0001_0a_d.dds,256x256,BC7_UNORM
176,6-3_output\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_d.dds,256x256,BC3_UNORM
176,7-0_output\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_d.dds,256x256,BC7_UNORM
177,6-3_output\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_s.dds,256x256,BC3_UNORM
177,7-0_output\bgcommon\hou\craft\bil\06\0002\texture\orf_t4_m0002_0a_s.dds,256x256,BC7_UNORM
178,6-3_output\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_d.dds,256x256,BC3_UNORM
178,7-0_output\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_d.dds,256x256,BC7_UNORM
179,6-3_output\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_s.dds,256x256,BC3_UNORM
179,7-0_output\bgcommon\hou\craft\bil\06\0003\texture\orf_t4_m0003_0a_s.dds,256x256,BC7_UNORM
180,6-3_output\bgcommon\hou\craft\bil\06\0004\texture\orf_t4_m0004_0a_d.dds,256x256,BC3_UNORM
180,7-0_output\bgcommon\hou\craft\bil\06\0004\texture\orf_t4_m0004_0a_d.dds,256x256,BC7_UNORM
181,6-3_output\bgcommon\hou\craft\bil\06\0005\texture\orf_t4_m0005_0a_d.dds,256x256,BC3_UNORM
181,7-0_output\bgcommon\hou\craft\bil\06\0005\texture\orf_t4_m0005_0a_d.dds,256x256,BC7_UNORM
185,6-3_output\bgcommon\hou\craft\bil\07\0001\texture\owl_t4_m0001_0a_d.dds,512x512,BC3_UNORM
185,7-0_output\bgcommon\hou\craft\bil\07\0001\texture\owl_t4_m0001_0a_d.dds,512x512,BC7_UNORM
195,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0c_d.dds,512x512,BC3_UNORM
195,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0c_d.dds,512x512,BC7_UNORM
201,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0i_d.dds,128x128,BC3_UNORM
201,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0i_d.dds,128x128,BC7_UNORM
202,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0l_d.dds,512x512,BC3_UNORM
202,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_chm_m0000_0l_d.dds,512x512,BC7_UNORM
207,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3a_d.dds,512x512,BC3_UNORM
207,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3a_d.dds,512x512,BC7_UNORM
208,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3b_d.dds,1024x1024,BC3_UNORM
208,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3b_d.dds,1024x1024,BC7_UNORM
209,6-3_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3c_d.dds,512x512,BC3_UNORM
209,7-0_output\bgcommon\hou\craft\bil\house\texture\bil_com_m0000_3c_d.dds,512x512,BC7_UNORM
