index,filename,dimensions,format
97,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a0_fish1_s.dds,256x256,BC3_UNORM
97,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a0_fish1_s.dds,256x256,BC1_UNORM
98,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a4_itc00_d.dds,256x256,BC1_UNORM
98,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_a4_itc00_d.dds,256x256,BC7_UNORM
99,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_char1_s.dds,256x256,BC3_UNORM
99,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_char1_s.dds,256x256,BC1_UNORM
100,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_g0002_d.dds,512x512,BC1_UNORM
100,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_g0002_d.dds,512x512,BC7_UNORM
101,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_grnd3_n.dds,1024x1024,BC3_UNORM
101,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_grnd3_n.dds,1024x1024,BC7_UNORM
102,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_roof2_s.dds,256x256,BC3_UNORM
102,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_roof2_s.dds,256x256,BC7_UNORM
103,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_wind1_s.dds,512x256,BC3_UNORM
103,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b0_wind1_s.dds,512x256,BC7_UNORM
104,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_bet5a_s.dds,256x1024,BC3_UNORM
104,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_bet5a_s.dds,256x1024,BC7_UNORM
105,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_chn1a_d.dds,64x512,BC1_UNORM
105,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_chn1a_d.dds,64x512,BC7_UNORM
106,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_door1_s.dds,512x512,BC3_UNORM
106,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_door1_s.dds,512x512,BC7_UNORM
107,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_g0002_d.dds,512x512,BC1_UNORM
107,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_g0002_d.dds,512x512,BC7_UNORM
108,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn1a_n.dds,512x512,BC3_UNORM
108,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn1a_n.dds,512x512,BC7_UNORM
109,6-3_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn9a_n.dds,1024x1024,BC3_UNORM
109,7-0_output\bg\ex1\01_roc_r2\fld\r2f1\texture\r2f1_b1_grn9a_n.dds,1024x1024,BC7_UNORM
