index,filename,dimensions,format
195,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi3a_s.dds,512x512,BC1_UNORM
196,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_d.dds,256x256,BC1_UNORM
196,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_d.dds,512x512,BC1_UNORM
197,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_n.dds,256x256,BC1_UNORM
197,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_n.dds,512x512,BC1_UNORM
198,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_s.dds,256x256,BC1_UNORM
198,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi4a_s.dds,512x512,BC1_UNORM
199,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_d.dds,512x512,BC1_UNORM
199,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_d.dds,1024x1024,BC1_UNORM
200,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_n.dds,512x512,BC1_UNORM
200,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_n.dds,1024x1024,BC1_UNORM
201,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_s.dds,512x512,BC3_UNORM
201,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_obi5a_s.dds,1024x1024,BC1_UNORM
202,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_d.dds,256x256,BC1_UNORM
202,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_d.dds,512x512,BC1_UNORM
203,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_n.dds,256x256,BC1_UNORM
203,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_n.dds,512x512,BC1_UNORM
204,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_s.dds,256x256,BC1_UNORM
204,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_sin0a_s.dds,512x512,BC1_UNORM
206,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_d.dds,512x512,BC1_UNORM
206,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_d.dds,1024x1024,BC1_UNORM
207,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_n.dds,512x512,BC1_UNORM
207,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_n.dds,1024x1024,BC1_UNORM
208,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_s.dds,512x512,BC1_UNORM
208,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1a_s.dds,1024x1024,BC1_UNORM
209,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1b_d.dds,512x512,BC1_UNORM
209,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_a0_wod1b_d.dds,1024x1024,BC1_UNORM
241,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_d.dds,256x256,BC1_UNORM
241,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_d.dds,512x512,BC1_UNORM
242,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_n.dds,256x256,BC1_UNORM
242,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_n.dds,512x512,BC1_UNORM
243,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_s.dds,256x256,BC1_UNORM
243,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_e1_yuk1a_s.dds,512x512,BC1_UNORM
244,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_d.dds,1024x1024,BC1_UNORM
244,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_d.dds,2048x2048,BC1_UNORM
245,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_n.dds,1024x1024,BC3_UNORM
245,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_n.dds,2048x2048,BC7_UNORM
246,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_s.dds,1024x1024,BC3_UNORM
246,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal1a_s.dds,2048x2048,BC7_UNORM
247,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_d.dds,512x1024,BC3_UNORM
247,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_d.dds,1024x2048,BC1_UNORM
248,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_n.dds,512x1024,BC3_UNORM
248,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_n.dds,1024x2048,BC7_UNORM
249,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_s.dds,512x1024,BC3_UNORM
249,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_h0_wal2a_s.dds,1024x2048,BC7_UNORM
250,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_d.dds,512x512,BC1_UNORM
250,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_d.dds,1024x1024,BC1_UNORM
251,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_n.dds,512x512,BC1_UNORM
251,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_n.dds,1024x1024,BC1_UNORM
252,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_s.dds,512x512,BC1_UNORM
252,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_door1_s.dds,1024x1024,BC1_UNORM
253,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_d.dds,256x256,BC1_UNORM
253,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_d.dds,512x512,BC1_UNORM
254,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_n.dds,256x256,BC1_UNORM
254,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_n.dds,512x512,BC1_UNORM
255,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_s.dds,256x256,BC1_UNORM
255,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i0_grn1a_s.dds,512x512,BC1_UNORM
259,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_d.dds,512x512,BC1_UNORM
259,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_d.dds,1024x1024,BC1_UNORM
260,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_n.dds,512x512,BC1_UNORM
260,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_n.dds,1024x1024,BC1_UNORM
261,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_s.dds,512x512,BC1_UNORM
261,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal1a_s.dds,1024x1024,BC1_UNORM
262,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_d.dds,512x512,BC1_UNORM
262,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_d.dds,1024x1024,BC1_UNORM
263,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_n.dds,512x512,BC1_UNORM
263,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_i1_wal4a_n.dds,1024x1024,BC1_UNORM
265,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_d.dds,512x512,BC1_UNORM
265,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_d.dds,1024x1024,BC1_UNORM
266,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_n.dds,512x512,BC1_UNORM
266,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_n.dds,1024x1024,BC1_UNORM
267,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_s.dds,512x512,BC1_UNORM
267,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr1a_s.dds,1024x1024,BC1_UNORM
268,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_d.dds,512x512,BC1_UNORM
268,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_d.dds,1024x1024,BC1_UNORM
269,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_n.dds,512x512,BC1_UNORM
269,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_n.dds,1024x1024,BC1_UNORM
270,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_s.dds,512x512,BC1_UNORM
270,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr2a_s.dds,1024x1024,BC1_UNORM
271,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_d.dds,512x512,BC1_UNORM
271,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_d.dds,1024x1024,BC1_UNORM
272,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_n.dds,512x512,BC1_UNORM
272,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_n.dds,1024x1024,BC1_UNORM
273,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_s.dds,512x512,BC1_UNORM
273,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_flr3a_s.dds,1024x1024,BC1_UNORM
274,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_d.dds,512x256,BC1_UNORM
274,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_d.dds,1024x512,BC1_UNORM
275,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_n.dds,512x256,BC1_UNORM
275,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_n.dds,1024x512,BC1_UNORM
276,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_s.dds,512x256,BC1_UNORM
276,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_k2_wal1a_s.dds,1024x512,BC1_UNORM
277,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_d.dds,1024x1024,BC1_UNORM
277,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_d.dds,2048x2048,BC1_UNORM
278,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_n.dds,1024x1024,BC1_UNORM
278,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_n.dds,2048x2048,BC1_UNORM
279,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_s.dds,1024x1024,BC3_UNORM
279,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_o0_wal1a_s.dds,2048x2048,BC7_UNORM
280,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_d.dds,512x512,BC1_UNORM
280,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_d.dds,1024x1024,BC1_UNORM
281,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_n.dds,512x512,BC1_UNORM
281,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_n.dds,1024x1024,BC1_UNORM
282,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_s.dds,256x256,BC1_UNORM
282,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_s1_gat1a_s.dds,512x512,BC1_UNORM
285,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_d.dds,1024x1024,BC1_UNORM
285,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_d.dds,2048x2048,BC1_UNORM
286,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_n.dds,1024x1024,BC3_UNORM
286,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_n.dds,2048x2048,BC7_UNORM
287,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_s.dds,1024x1024,BC1_UNORM
287,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn1a_s.dds,2048x2048,BC1_UNORM
288,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_d.dds,1024x1024,BC1_UNORM
288,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_d.dds,2048x2048,BC1_UNORM
289,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_n.dds,1024x1024,BC1_UNORM
289,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_n.dds,2048x2048,BC1_UNORM
290,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_s.dds,1024x1024,BC1_UNORM
290,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn2a_s.dds,2048x2048,BC1_UNORM
291,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_d.dds,1024x1024,BC1_UNORM
291,7-0_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_d.dds,2048x2048,BC1_UNORM
292,6-3_output\bg\ex1\01_roc_r2\twn\common\texture\r2t0_t0_grn3a_n.dds,1024x1024,BC3_UNORM
